,id,title,author,genre,story
85,85,달콤하게 살고 싶어,"콩고물,가현",로맨스,"정략 결혼으로 K그룹이라는 시가에 묶인 여대생 수연은 3년을 버틴 끝에 벗어나기 위해 이혼하려 한다.“어차피 이혼할 거, 서로의 관계 개선에 노력해 보자고. 그래야 미련이 남지 않잖아.”남편 지혁은 그런 수연에게 뒤늦은 연애라도 하듯 물량 공세를 퍼붓는다.수연은 넘어가지 않겠다 다짐하면서도 자꾸만 마음이 흔들리는데…인형에서 벗어나 달콤한 사랑을 꿈꾸는 여자와 그녀를 놓칠 수 없는 남자.두 사람은 과연 진짜 부부가 될 수 있을까?"
86,86,두 얼굴의 황녀,"류주연,토리",로판,"여섯 번의 약혼, 여섯 번의 파혼.약혼자들이 늘 시녀와 바람이 나서, 유약하고 아둔하기로 소문난 황녀, 아폴로니아.그러나 그녀에겐 숨겨진 또 하나의 얼굴이 있는데…그녀의 목표는 바로 황위 찬탈!기다려요 아버지, 딸이 가고 있어요.빼앗긴 내 것을 되찾으러…©류주연,토리/동아,지티이엔티"
87,87,김 비서가 왜 그럴까 [완결],"김명미,정경윤",로맨스,"천상천하유아독존, 신이 빚어낸 마스터피스, 이 세상 내 맘대로 안 되는 건 없는 유일그룹 부회장.'이영준’.9년 동안 그런 이영준의 옆에서 개인, 수행, 의전비서, 때로는 운전기사, 또 때로는 파티 파트너까지 모두 소화했던 능력 만점 외모 만점, 비서계의 명장, ‘김미소. 환상의 콤비로 9년 간 함께 했던 두 사람이건만, 어느 날 갑자기 던져진 김 비서의 폭탄선언! ""저, 이제 그만두려고요!” 대체 왜?? 대체 김 비서가 왜 그러지?"
88,88,극한견주,마일로,드라마,대형견과의 안락한 삶을 꿈꿨다.듬직한 대형견과의 산책.반려견 동반 카페에서의 따뜻한 커피 한 잔.폭신한 침대에서 함께 나란히 자고 일어나는 하루하루…BUT 그러나 현실은 달랐다!대형견 솜이와의 전쟁 같은 하이퍼 리얼리즘 라이프!--------------------------------*특별 외전 5화 최초 공개**매주 수요일 00시에 연재됩니다.*
89,89,"달의 아이, 항아",로지야,로맨스,"항아.달의 화신.건국 때부터 해국을 수호해온 존재로서,그분의 가호로 해국은 천년의 번영을 누릴 수 있었다.하지만,천년을 끝으로 가호는 사라지고기다렸다는 듯 온갖 재앙들이해국을 덮쳐왔다.많은 백성들이 죽어가던 그때,'항아의 재림'으로 여겨지는 소녀가나타났다.그녀가 나타나자믿을 수 없게도 재앙은 거짓말처럼 사라졌다고 한다.""그 항아는 달빛처럼 아름다운 머리카락을 가졌다고 하지.바로… 그대처럼.""'내가… 항아라고? 믿을 수 없어….'-------------------------------------*매주 월요일 00시에 연재됩니다.*"
90,90,유유상종,"씰론,악새,사리라면,한오디",BL,"“안녕. 도화 맞지? 유도화.”남자를 좋아한다는 이유로 따돌림 당하던 나에게 다가온, 너의 첫 인사.“이름 예뻐서 기억하고 있었어.”그건 그토록 싫어하던 이름에 대한 칭찬이었다.그리고 나는, 너를 정의하는 단어가 이를테면 이런 것이었으면 하게 됐다.목소리, 향기, 단정한 교복….책장을 넘기는 하얀 손가락이나, 웃을 때 그림처럼 접히는 눈매, 부드러운 말투,혹은… 한여름의 어느 날, 이유를 묻지 않고 그저 끌어안아 주었던 다정함 같은 것들이었으면."
91,91,광속으로 레벨업,"Fat fish cartoon studio,Fengkuangdemengmeng/China Literature",액션,"몸이 약해 수련도 할 수 없는 역천운의 몸에 빙의 된 주인공,  사람들의 온갖 멸시를 받으며 혈기가 없어도 수련을 할 수 있다는 것을 증명하려 노력하던 중 우연히 시스템을 각성하게 된다. 갑자기 눈 앞에 나타난 시스템창을 살펴보던 주인공은‘버닝 모드’를 발견하게 되는데…“뭐?! 경험치도, 복용 효과도 두 배라고?! 이거 완전 사기잖아!”"
92,92,악녀 메이커,"전구,설이수",로판,"10년 전에 쓴 로맨스 판타지에 빙의했다.그것도 여주인공을 저주하다가 남주인공에게 죽임을 당하는 악녀 아일라에게.그럼 악녀가 아니면 되지 않을까?“이번 생은 돈 많은 백수로 평생 놀아야지!”그러나,머지않아 하루가 되돌아가기 시작했다.원작의 아일라처럼 행동하지 않았다는 이유 때문에.“제발 루프를 멈춰 주세요…….”“방법은 간단해. 진짜 악녀가 되면 돼.”“진짜 악녀?”“부, 권력, 명예, 남자, 뭐든 전부 빼앗아.원한다면 그녀의 왕관을 빼앗아 기꺼이 네 머리 위에 씌워 주지.”위험천만해 보이는 수수께끼의 남자는악마처럼 달콤한 말들을 나긋한 음성으로 귓가에 흘려 넣었다.“그래서, 네 대답은?”과연, 아일라는 루프를 멈추고 진짜 악녀로 거듭날 수 있을까?진정한 ‘악녀’가 되기 위한 악당의 매혹적인 수업, 악녀 메이커."
93,93,D-졸업 [BL],새끼메뚜기,BL,"고백을 하는 것도, 받는 것도 남자?!졸업까지 D-92, 간질간질한 소년들의 로맨스가 시작된다. 졸업을 앞둔 어느 날, 무영은 같은 반 남학생 찬희에게 고백을 받는다. 고백해 온 상대는 흉흉한 소문을 몰고 다니는 수수께끼의 전학생 백찬희. 학생회장에 우등생으로 성실하기만한 무영은 생각지도 못한 상대의 고백에 일단 거절을 한다. 하지만 찬희는 이제부터는 자신을 ‘그런 식’으로 생각해달라며 적극적으로 무영에게 다가가는데…."
94,94,악역에게 청혼받았습니다,"빡킬(Terapin),사동,십삼월의새벽",로판,"악역의 살인 현장을 목격해 버렸다. 심지어 들켰다.내 인생 종 치는 소리가 여기까지 들리는 것 같다.그러나 그가 내게 건넨 것은…""나와 결혼해 줘요.""반지였다. 그것도 알이 몹시 큰. 이게 무슨 일이야?! ""영애도 죽는 것보단 이게 나을 텐데요, 결혼합시다, 우리.""소설 속 악역 최종보스 남주와의 서늘한 결혼생활이 시작됩니다![타이틀 로고 디자인: 디자인그룹 헌드레드]"
95,95,"이만 놓아주세요, 공작님","철군희,무소",로판,"[그 남자, 퍼시]5년 전 실종된 약혼녀가 아이와 함께 나타났다.“이 아이, 내 아이가 맞지?”“저희는 이제 아무 관계도 아니에요.”하지만 어찌된 일인지 약혼녀는 그를 거부하고,그는 영문을 몰라 답답해하지만, 상관없었다.“시간은 많아. 그러니까 천천히 하자.예전에도, 지금도, 앞으로도,내 인생에 너 말고 다른 여자는 없어.”다시 유혹해서, 자신을 사랑하게 만들 셈이었다.[그 여자, 메이벨]왕성을 떠난 지 5년 만에 돌아왔다. 그의 아이를 데리고.“더는 날 사랑하지 않아?”“네. 전하를 사랑하지 않아요.”“……거짓말.”그녀를 죽이려 했으면서, 아무것도 모르는 척뻔뻔하게 다가오는 이 남자가 증오스러웠다.“널 사랑해. 아주 많이.”그런데 왜 심장은 원망스럽게도, 그 앞에서 다시 뛰기 시작하는 건지."
96,96,남장 비서,"버선버섯,이서한",로맨스,"비서 맛집(?)으로 유명한 이서한 작가의 원작 소설 <남장 비서>가 버선버섯 작가와 만나 웹툰으로 재탄생 했다!사고를 당한 남동생을 대신해 대기업 '엘른'에서 남장을 한 채 부사장의 비서로 일하게 된 서원은 입사하자마자 산업 스파이로 몰리게 되고, 누명을 벗기 위해 고군분투하는데…""그 여자 만나지 말라고. 다른 여자들도.""""지금 그게 무슨 억지입니까?!""이게… 사회생활이라는 걸까? 가뜩이나 스파이를 찾기도 바쁜 와중에 자신을 남자로 알고 있으면서도 욕망을 내보이는 부사장, 강준과 항상 웃는 얼굴 때문에 속을 알 수 없는 이사, 동진까지 얽혀버렸다.이런 상황에서 서원은 스파이 누명도 벗고, 끝까지 여자인 걸 숨길 수 있을까?"
97,97,흔한 환생녀의 사정,"풀모,진수윤",로판,"환생을 하게 된 발레리는 평범한 백작영애의 삶을 살고 있었다.조용히 지내던 어느날 모든 여인들이 선망하는 카일러스 드웰로 공작과 약혼한다.공작저에서 그가 데려온 차원이동한 검은 머리의 여인 세레니아를 마주하면서그토록 바라던 평범함과 먼 일상이 시작된다.공작과 세레니아의 사랑을 응원하며, 약혼을 무사히 파혼하고 집으로 돌아 갈 수 있을까?* 원작소설 <흔한 환생녀의 사정>"
98,98,천재 영업사원이 되었다,"STUDIO107(울트라미디어),봉공(鳳公)",드라마,"만년 열등 영업사원, 천재 영업사원이 되다!메디컬 영업사원 '지훈'은 매사 근면 성실한 자세로 영업하지만, 온갖 로비와 불법행위로 영업 성과를 독차지하는 '최 과장'에게 매번 뒤처진다.그럼에도 나쁜 유혹에 흔들리지 않고 진심으로 상대를 대하는 지훈에게 아주 특별한 능력이 발현되는데…다른 사람들의 속마음이 들리기 시작했다?!"
99,99,물드는 시간,"윤백,후영,유송주",로맨스,"""순진한 척 연기를 제법 잘하네.""은수는 연인인 재하의 친구, 건욱과의 첫 만남에서 그에게 심하게 매도당한다.더는 참을 수 없어 뺨을 날려버리고 그와는 평생 엮이지 않겠다고 다짐했다.절대로 좋아할 수 없는 남자였다. 지건욱은. 하지만 불의의 사고로 재하가 떠나버리고 은수가 완전히 무너져 내렸을 때그녀를 다시 일으켜 세운 것은 건욱이었다. 평생 그를 원망하며 살 줄 알았는데,어느 순간 따스한 사랑이 은수의 마음에 물든다. *원작 : 유송주 [웹소설]물드는 시간"
100,100,응급입니다♥,이현진,로맨스,"제주도 토박이인 취준생 소이는 서울 연성병원에 취직하게 되면서 꿈에 그리던 서울에 오게 된다! 첫 출근 날, 긴장되고 들뜬 마음을 안고 병원으로 온 소이는 최선을 다하고자 다짐하며 병원 생활을 시작한다! 씩씩하게 자기소개를 마치고 여자 탈의실에서 옷을 갈아입던 소이, 커튼이 젖히면서 부스스한 머리의 한 남자와 마주치는데…!의욕 만점 제주 비바리의 파란만장 메디컬 로맨스가 시작된다!코드 러브 ER― 초보 간호사 소이의 파란만장 응급실 라이프♥실력은 좋지만 성격은 오리무중, 응급실 신기 과장과 다정다감한 미소천사, 금발의 나홍진 팀장이 기다립니다!응급입니다♥ "
101,101,흰 족제비 양에게 죽음을!,"개바시,upu,이로제,뿔미디어",로판,"'천 년을 기다렸다. 족제비로.'한 나라를 멸망시킨 왕녀, 레오노엘.그 죄로 영생의 형벌을 받는다.사람이 아닌… 족제비의 몸으로!그렇게 숲에서 은신하며천년이란 세월을 흘려보내던 어느 날.족제비인 자신의 말을 알아듣는한 소년이 나타난다.심지어 그 소년은,꿈에 그리던 첫사랑이라며 고백까지 해오는데!하지만 천 년 동안 연애 세포가싹 다 메말라 버린 레오노엘은…'천 년 만에, 드디어 죽을 수 있겠어!'오직 이 순진무구한 소년을 이용할 생각 뿐이다!천재 마도사지만 족제비가 되어버린 왕녀 레오노엘과동경하던 역사책 속 인물과 사랑에 빠져버린 성공한 덕후 소아즈의우당탕탕 저주 풀기 대모험!"
102,102,이웃사람,강풀,드라마,오늘 나를 스치고 지나간 그 사람은 당신의 공포스러운 대상이 될 수 있다.
103,103,이세계의 황비,"이영유,임서림",로판,"난 그저 수능 치러 지하철을 타려고 했을 뿐이다. 그런데……. 정신을 차려 보니 이세계에 떨어지고 말았다.게다가 늙은 호색한 황제에게 공녀로 바쳐지는 신세. 악몽 같은 손길이 덮치려는 순간, 이건 또 무슨 일인가. 황제는 눈앞에서 암살당해 버렸다. 바로 황태자의 손으로!""죽고 싶다면 내가 손을 떼자마자 비명을 질러도 좋아. 그리하면 바로 네 남편 곁으로 보내 주지.""에메랄드빛 눈동자를 차갑게 빛내며, 황태자 루크레티우스가 말한다. 이대로 죽는 거야, 나?!""나는 당신을 도울 수 있어요!""살아남기 위해 내뱉은 한마디. 거기서부터 나, 사비나가 이세계의 황비로서 살아남는 지독하고도 달콤한 나날이 시작되었다!소설에서 다 풀지 못했던 이야기가지금 여기에서 펼쳐집니다!이세계(異世界)의 황궁은 화려함 속에 독을 숨긴 곳. 살아남기 위해 모두 내 것으로 만들어야 한다.화려함도, 독도!""사랑도 음모도, 모두 나의 것!""카카오페이지 23만 구독자가 선택한지독하고도 달콤한 이세계 서바이벌 로맨스!!"
104,104,하트 크러시,"다심,연어전골,최수현",로맨스,"“조, 좋아해요. 교수님.”“…내 생각엔 그쯤 하는 게 좋을 텐데.” “아아, 어차피 내일 가시잖아요. 저 다 알아요! 알고 말씀드리는 거예요.” 한국대학교 흉부외과 2년 차 레지던트 유다온. 노예 인생을 이대로 끝낼 수 없다며 일생일대의 용기로 마지막 고백(?)을 대차게 지른 그날 밤, 그녀에게 비보가 날아든다. “막내야! 강 교수님 안 가신대! 그냥 우리 병원 있기로 했대!”그렇게 시작된 노예 인생 제2막. 돌이킬 수 없는 고백의 참사를 수습하고자 최연소, 최단, 최고,모든 기록을 보유한 천재 교수님의 강제 어시스턴트로 낙점된다. “제가 교수님께 고백한 건 전환점 같은 거랄까. 힘도 내고 용기도 얻고…… 버, 번지점프 하는 것처럼요!” “그래서 나를 번지점프대로 써먹었다?” “네?” “네 말대로 이제 겨우 2년 채운 전공의가, 하늘 같은 교수한테 멋대로 뛰어들었다는 거네?” 그런데 이 교수님, 원래 이렇게 잘 웃는 분이셨나? 사랑인 듯 아닌 듯 종잡을 수 없는 흉부외과 막내(노예)의 러브 서바이벌."
105,105,킬러지존,소명태극,무협,"그저 명령대로만 살아온 이름조차 없는 주인공, 코드네임 킬러A.어떤 임무를 하던 도중, 적의 함정으로 미사일 폭격을 맞아 결국 죽게 된다.그가 깨어났을 땐, 이세하라는 어느 중원의 이씨 세가의 자식으로 환생하게 되는데하필, 그에겐 아무런 내공이 없는 폐인이였고 원주인은 누군가의 부하들로부터 이미 목숨이 끊긴 상태였던 것. 깨어나자마자 부하들은 그를 다시 죽이려 하지만 기적적으로 무공을 펼치고 위기를 모면한 킬러A는 그 힘의 원천이 바로 임무 중에 얻은 반지라는 사실을 깨닫게 되는데…"
106,106,마침내 푸른 불꽃이,"허수아,배로빈",로맨스,"""언젠가 푸른 불꽃이 나타나면, 내 삶은 풍요롭고 환하게 빛나리라.""광해군에 의해 동생 영창대군을 잃고 어머니 인목대비와 함께 경운궁에 유폐된 정명공주.광해군의 총애를 받는 상궁 김개시는 그녀를 죽일 기회를 호시탐탐 엿본다.춥고 황폐한 경운궁, 정명은 어느 날인가부터 자신의 주변을 맴도는 누군가의 존재를 느끼는데…""나는 당신을 지키는 자, 도깨비의 왕입니다.""""도깨비의 왕? 이름은 없어?""""없습니다.""""그럼 내가 이름을 지어줄게. 너의 이름은… 연적이야.""벗어날 수 없는 흉신의 저주는 정명의 삶을 옥죄고,소중한 모든 것을 잃을 위기에 처한 그녀는 도깨비의 힘을 빌려 과거로 돌아가고자 한다.""어서 오세요. 정명, 당신을 기다리고 있었습니다.""-------------------------------------*매주 화요일 00시에 연재됩니다.*"
107,107,천하제일살수,"team무극,위상",무협,마교주의 진전을 이은 무림맹의 살수.웅크렸던 몸을 펴고 강호에 나서다!천하제일살수 이광의 압도적 강호행!
108,108,당신의 모든 순간,강풀,드라마,"대한민국 서울, 새해와 함께 사람들이 이상하게 변해버렸다."
109,109,인기는 무언가 잘못되었다,탁본,BL,"어딜 가든 남녀노소 늘 인기를 독차지하는 ‘차시원’. 시원은 어릴 때, 못생겨서 인기가 없을 거라는 동생의 비웃음에 큰 충격을 받고 자신을 혹독하게 변화시켜 잘생긴 외모를 갖게 되었다. 대학에 입학한 시원은 본인이 가장 인기 있을 거라 믿어 의심치 않지만, 눈부신 외모, 성적, 집안, 성격 그 무엇 하나 빠지지 않는 그야말로 인기 절정인 ‘형다운’을 만나게 되는데..!"
110,110,사랑의 순간,한유랑,로맨스,"그 애가 6개월 안에 루나가 될 수 있을까?""두고 봐 6개월 만에 완벽한 아니, 그보다 더 멋진 루나가 될 테니!!""난 그들의 말대로 완벽한 루나 아니!! 그보다 더 업그레이드된 루나가 되어 왔다.그녀의 외모, 그녀의 추종자들, 그녀의 남자들까지 완벽하게!!!똥밭에 넘어졌다했는데 다이아몬드를 손에 잡은 기분이야!!!그런데!!??""악마 같은 루나가 시켰어요.""""구역질난다고,더러운 세균 옮을 것 같다고, 확실히 주제 파악 할 수 있게 밟으라고""""정말 왜들 이래? 참을 만큼 참았다고 한계야!!! 제발…….""""으아악! 저거 오줌이야?""""루나가 그 애를 괴롭힌 이유는 어떤 계집애랑 똑같이 닮은 게 기분 더러워서라고""'루나가 그렇게 무서운 애야? 뭘 어떻게 해야 하지…… 난 루나가 아닌데'""내가 진짜 소름 끼치는 게 뭔 줄 알아? 너는 두 얼굴을 가졌다는 거야. 악마와 천사""'당신이 본건 루나가 아니라 선하 나야'과연 이들이 그려내는 사랑의 순간순간은?!!"
111,111,씨엘,임주연,로판,"19세기 영국을 배경으로 펼쳐지는 마법 판타지. 최고의 미녀 이비엔은 나고 자란 마을을 떠나 도시 뉴턴의 로우드 마법학교에 입학한다. 그곳에서 마법사 가문의 후계자, 제뉴어리, 아름다운 얼굴에 어울리지 않는 무술 소녀 라리에트, 알 수 없는 과거의 선생 크로히텐 등 개성 있는 친구들을 만나며 마녀로서 성장해가는데...!!!!"
112,112,귀신 보는 공작부인,"꿀비,민삼,달천,가람달",로판,"귀신 보는 능력을 지닌 귀족 영애 쥴리아.이 힘으로 막대한 부를 손에 넣겠어!어느 날, 쥴리아에게 찾아온 에페시아 공국의 공왕 리오. ""돈이 그렇게 좋으면 나랑 결혼해.""솔직히 조금 혹하기는 하지만… 아직 연애도 못 해봤는데 결혼?내 앞에서 백지수표를 흔들며 유혹하는 당신… 진짜 속셈이 뭐야?"
113,113,용사의 전 여친입니다,"지현,SETE,송서림",로판,"뻔한 삼류 소설 속 여주인공인 메이즈에 빙의하여 꿀 빠는 핑크빛 인생을 즐기는 줄 알았는데.. 기대했던 여주인공의 삶은 녹록하지 않았다!용사인 남자친구에게는 여자들이 끊이지 않고, 온갖 범죄에 휩쓸려 용사가 구하러 오길 기다리는 일상들에 지쳐버린 메이즈. 남자친구 슈크르에게 이별을 고하고, 맞선에서 만난 이스 란셀과 사랑에 빠져 연애 결혼에 골인하는데....뭐? 내 남편이 마왕이라고!?"
114,114,소설 속 악녀 황제가 되었다,"스푼코믹스,미래나비",로판,"진탕 취했다 잠에서 깨어 보니소설 속 폭군 황제에게 빙의했다.사흘 뒤면 반역으로 죽을 예정인 황제‘율리아’에게.전생의 복수도 해야 하고, 반역도 막아야 하는워커홀릭 황제 폐하의 살길 찾기 프로젝트.기왕 황제 된 거, 폭군보다 성군이 낫잖아?의외로 황제 체질.외강내강 직진형 황제 율리아의파란만장 제국 통치기!"
115,115,이뤄질 수 없는 마녀의 소망,해청,로판,"‘나도 그때 죽었더라면…’갑자기 일어난 대화재로 모든 것을 잃게 된 카이델. 가족도 집도 없이 어린 나이에 오롯이 혼자가 된 카이델은 결국 고아원 생활을 하게 되지만,그곳에서도 집단 따돌림을 당하며 힘든 나날을 보낸다. 그러던 어느 날 대화재 사건의 흑막에 대해 알고 있는백작부인이 찾아와 자신의 양자로 들어오라 하는데…‘나와 함께 그 불씨를 쫓아보지 않겠느냐?’범인의 단서는 오직 하얀 머리의 소녀라는 것뿐―카이델과 백작부인의 모든 것을 앗아간 하얀 머리의 소녀와그를 쫓는 카이델, 그리고 밝혀지는 사건의 진실…그 진실이 내 전부를 또 다시 앗아간다면나는 어떤 선택을 해야 할까?"
116,116,크레이지 가드너,마일로,드라마,"""집착도 사랑이야.""인테리어의 완성은 식물!다육이, 몬스테라, 퓨처 화이트…모두 내 손으로 키워 최고의 금손이 되고 말겠어!―라는 꿈을 꾼 적이 있었다.현실은물 부족으로 죽거나 과습으로 죽거나곰팡이의 침습 혹은 쓰나미처럼 찾아오는 해충과의 전쟁으로 죽거나심지어 직박구리의 공격으로 빈털터리가 되거나… 하아…그런데도 빠져드는 식물 생활의 재미에 멈출 수가 없다!『여탕 보고서』 『극한견주』 마일로 작가님의 신작타오르는 광기의 식물 웹툰 탄생 『크레이지 가드너』이번엔 식물이닷!어디 한번 가보자고!----------------------------------------------*매주 목요일(수요일 22시)에 연재됩니다.*"
117,117,브링 더 러브,제스트쿄,로판,"아름다운 외모와 멋진 매너로 사교계에서도 인기가 높은 힐데브란트가의 장녀 레아. 하지만 그녀에겐 누구에게도 말 못할 고민거리가 있다. 집안의 후계였던 남동생 리히트의 가출 사건이 바로 그것! 멋진 남자가 되어 돌아오겠다는 편지 하나 달랑 남긴 동생은 생사를 알 수 없는 데다, 갑작스런 아버지의 죽음으로 임시 가주 자리를 맡게 된 레아는 집안의 가주 자리를 지키기 위해, 자신에게 힘이 되어 줄 정략결혼 상대를 찾기로 결심하는데…!! 시작은 정략이지만 알고 보니 운명?!! 레아에게 찾아온 ‘사랑’의 소식, 함께 들어보세요♥"
118,118,지구의 주인은 고양이다,HON,드라마,"천사 같은 외모 But 야심가 고양이,'치치'의 지구 침략이 시작된다!길고양이 치치는 동료를 모아 지구를 정복하려 하지만현실은 호락호락하지 않은데?!지구 정복을 꿈꾸는 고양이 '치치'와인간이 좋은 강아지 '모랑',그리고 하드보일드 야생햄스터'카이사르 강태식'의 좌충우돌 지구(?) 정복기,<지구의 주인은 고양이다>![표지 및 로고 디자인] 디자인 그룹 헌드레드"
119,119,제물 황녀님,"다흰,정오찬",로판,"[고대신 라베인의 계약자가 된 황녀 루디스의 인생 역전기]""평생 쓸모없던 네가 우리에게 도움이 될 유일한 길이다.""사생아이자, 절름발이라는 이유로 평생 아버지에게 학대를 당했던 황녀 루디스.그녀는 위기에 빠진 제국을 구한다는 명목으로 고대신의 제물로 바쳐진다.그런데, 이대로 죽는 줄만 알았던 그녀 앞에 낯선 남자가 다가오는데......""네 소원이 무엇이지?""밤하늘과 같은 흑발에 별보다 도드라지는 황금색 눈동자.루디스는 점점 짙어지는 그의 존재감에 숨쉬기조차 어려웠다.""제가 어떤 소원을 빌어야 하는지 잘 모르겠어요.""""무엇이든, 네가 원하는 건 뭐든 말해봐. 그것을 위해 오천 년을 기다렸으니까.""고대신 라베인의 계약자가 된 황녀 루디스의 인생 역전기."
120,120,도시정벌 9부 [개정판],신형빈,액션,"도가(道家)의 수행으로 득도한 것이 아닌, 스스로의 의지로 우화등선에 들게 되니, 그것이야 말로 고금최초이며 불가능을 가능케 하는 일이 되겠지요. ─불가능조차 뛰어넘는다. 그 한마디에 무신은 바로 현전차와의 황당한 내기를 시작했다. 그리고 그곳에서 무신의 의식은 끊어지는데…. 신은 존재하는가? 우리가 믿는 그 신은 과연 신일까? 역사에 기록된 신의 이적은 진실일까? 그의 존재에 대해 어렴풋이 깨달았을 때… 세상이 혼미해졌다."
121,121,시카 울프,"동전,시야",로판,"“제 인생에서 소중한 두 사람을 찾으려 나왔어요.”출생의 비밀을 간직 한 채 마법사의 탑에서 한평생을 보낸,세상 물정 모르는 마법사 시카 울프.“제 일을 도와주시면, 사람 찾는 일을 도와드리죠.”그녀의 앞에 나타난, 첫사랑을 꼭 빼닮은 카서스 리안.함께 마수를 추적하며 깊어지는 두 사람의 마음과제국을 무너트리려는 거대한 사건.첫사랑과 카서스.그 사이에서 시카의 선택은?"
122,122,티아라,"이윤희,카라(정은숙, 김윤경)",로판,"평균 수명 100살인 엘란과는 다른 귀족 계급 프라시안. 500년이라는 긴 수명과 특수한 기사의 힘으로 호문클루스를 다루는 전투 종족인 프라시안의 세계. 저택에 버려져 이름도, 나이도 모르던 소녀는 하녀들의 추리로 자신이 프라시안이 키우다 버린 ‘펫’이라 알게 되는데… 어느 날 소녀에게 페일리아라는 이름과 왕립학교의 입학장이 날아온다. 또다시 버려지지 않기 위해, 안락한 미래를 위해 재력 빵빵한 새 프라시안을 찾겠다는 목표로 왕립학교에 진학하는데…알고 보니 천애고아인 줄 알았던 페일리아가 여왕의 딸이라고?! 자, 일단 날 무시하고 왕따시켰던 너희들 다 꿇어라. 아젠트의 황족이며 오렌의 여왕 후계자인 페일리아 님이 나가신다!!세계관 설명은 <티아라 월드>를 참고해 주세요."
123,123,문학소년,"김손,이영고",BL,"유치원 때부터 장래희망은 작가, 초중고 글짓기 대회를 휩쓸며 엘리트 코스를 밟아왔던 선우는 갑작스레 절필을 선언한다. 어머니의 출판사에서 잡일부터 하게 된 선우, 회사에서 고등학교 동창 해진을 마주치게 된다. 둘도 없는 친구이자 미묘한 감정까지 나눈 사이였지만, 자신의 잘못으로 해진에게 상처를 주고 끝난 관계였던지라 마주칠 때마다 신경이 쓰이는데..."
124,124,집 밖은 위험해,"딩졸,진,정민",판타지,"어느 날 우리 집이 던전과 연결되었다.집 밖은 몬스터들 때문에 위험하지만, 살아남기 위해선 정해진 시간 안에 던전을 공략해야만 한다!""죽고 싶지 않아. 반드시 살아남을 거다.""다른 탐색자들은 모두 죽고 혼자서 던전을 공략해야하는 주인공 김현복.사역의 재능을 이용해 던전의 몬스터들을 길들이기 시작하는데…생전의 기억을 되찾은 스켈레톤 크리스, 카이, 캐슬과 함께 목숨을 건 던전 공략을 시작한다!"
125,125,위대한 소원,"나래,하늘가리기",로판,"제국의 유일한 황녀 시에나 아르젠트그녀는 태어나면서부터 모든 것을 가졌다.영민한 두뇌, 극상의 미모, 우월한 재능.장차 황제의 관을 쓸 후계자의 지위까지.스무 살의 생일을 앞둔 어느 날.그녀는 꿈을 꾸기 시작하며 수십 년 후 자신의 미래를 보게 되는데.그녀는 신의 축복으로 예지 능력을 갖게 되었다고 기뻐하며 신께 감사한다.하지만 꿈에서 보는 자신의 미래는 갈수록 이상하다.시에나가 막연히 그렸던 미래는 이런 것이 아니었다.반쪽 핏줄이라고 경멸했던 이복 오라버니의 반격.자신의 절대적 아군으로 믿었던 어머니의 숨겨진 모습.그리고 현실과 미래, 양쪽에서 시에나에게 막강한 영향을 미치는 남자의 등장.그녀 주변의 모든 것이 급격히 달라지기 시작하고 그녀 또한 변화한다."
126,126,그림자 황비,"킨립,하율",로판,"""내 딸이 되어줄 수 있겠느냐?""프란체 대공의 제안으로 가짜 딸이 된 엘레나. 황비가 되어 황태자의 아들을 낳고 입지를 다지는데,죽은 줄 알았던 베로니카 공녀가 눈앞에 나타난다.그녀는 인형에 불과했다결국 엘레나는 아이를 빼앗기고 죽임을 당하는데…….그런데,다시 과거로 돌아왔다.""당신들 다 부숴버리겠어.""다시는 인형으로 살지 않으리라엘레나는 복수를 결심했다."
127,127,디어 마이 프렌드,"나종민,권하나,무소",로판,"[더 이상의 호구는 사절이야!]마리스텔라의 인생에서 주인공은 늘 친구였던 도로테아였다.마리스텔라는 도로테아를 돋보이기 위한 조연에 지나지 않았다.그녀는 위기에 처한 친구를 구하기 위해 동분서주했고, 친구의 행복을 위해 희생했지만, 돌아오는 것은 오히려 배신이었다.도로테아는 자신의 이익을 위해 마리스텔라를 죽음으로 내몰았다.“우린 친구잖아, 마리.”그리고 내가 빙의한 사람은 비참하게 죽은 마리스텔라였다. “그러니까 양보 좀 해, 응?”여전히 ‘친구’라는 이름으로 희생을 강요하는 도로테아를 쳐다보면서, 나는 다짐했다.절대 소설에서처럼 비참한 결말은 맞이하지 않겠다고.“내가 아는 영애 같지 않네요. 마치 다른 사람 같아요.”“더 이상 도로테아에게 호구 잡히지 않겠다고 마음먹었거든요.”나는 마리스텔라처럼 착하지 않았다.그러니 이번에는 당하고만 있지 않아, 도로테아."
